repo_url,description,readme
https://github.com/jacobeisenstein/gt-nlp-class,"Course materials for Georgia Tech CS 4650 and 7650, ""Natural Language""",https://docs.google.com/spreadsheets/d/1BuvRjPhfHmy7XAfpc5KoygdfqI3Cue3bbmiO6yYuX_E/edit?usp=sharinghttps://docs.google.com/document/d/1loefqZhmOaF2mP8yQPEx91jZ7BHylWixVtYlFhpIlGM/edit?usp=sharing#readings#grading#help#policieshttps://github.com/jacobeisenstein/gt-nlp-class/blob/master/noteshttp://www.amazon.com/Speech-Language-Processing-2nd-Edition/dp/0131873210/https://web.stanford.edu/~jurafsky/slp3/http://www.amazon.com/Natural-Language-Processing-Python-Steven/dp/0596516495http://www.amazon.com/Schaums-Outline-Probability-Statistics-Edition/dp/007179557X/ref=pd_sim_b_1?ie=UTF8&refRID=1R57HWNCW6EEWD1ZRH4Chttps://registrar.gatech.edu/info/institute-approved-absence-form-for-students
https://github.com/psi4/psi4,Open-Source Quantum Chemistry – an electronic structure package in C++ driven by Python,https://dev.azure.com/psi4/psi4/_build?definitionId=1https://codecov.io/gh/psi4/psi4https://github.com/psi4/psi4/releaseshttps://github.com/psi4/psi4/releases/tag/v1.8https://psicode.org/psi4manual/master/introduction.html#supported-systemshttps://psicode.org/https://psicode.org/psi4manual/master/index.htmlhttp://forum.psicode.org/https://join.slack.com/t/psi4/shared_invite/zt-5s36s4rb-SQH6_AWyfWOqlKYN3cFs4Qhttps://opensource.org/licenses/LGPL-3.0https://psicode.org/psi4manual/master/introduction.html#supported-systemshttps://psicode.org/psi4manual/master/introduction.html#supported-systemshttps://psicode.netlify.com/installs/latesthttps://anaconda.org/conda-forge/psi4https://anaconda.org/conda-forge/psi4https://mybinder.org/v2/gh/psi4/psi4/56fbc7787af67dabdf1897d0dfe4263d8d97e241?urlpath=lab%2Ftree%2Fdoc%2Fsphinxman%2Fsource%2Fpsiapi.ipynbhttps://github.com/psi4/psi4/releaseshttps://anaconda.org/psi4/psi4https://anaconda.org/psi4/psi4https://anaconda.org/psi4/psi4https://github.com/psi4/psi4/graphs/contributorshttps://github.com/psi4/psi4/pullsCMakeLists.txt#L27https://psicode.org/psi4manual/master/index.htmlpsi4 job.inpython job.pyhttps://dev.azure.com/psi4/psi4/_build?definitionId=1https://anaconda.org/psi4/psi4https://anaconda.org/conda-forge/psi4https://psicode.org/psi4manual/master/conda.html#how-to-install-a-psi4-binary-with-the-psi4conda-installer-download-sitehttps://codecov.io/gh/psi4/psi4https://psicode.org/psi4manual/master/build_obtaining.html#faq-githubworkflowhttp://makeapullrequest.comsampleshttps://opensource.org/licenses/LGPL-3.0https://www.gnu.org/licenses/lgpl.txthttps://doi.org/10.1063/5.0006002https://doi.org/10.1021/acs.jctc.7b00174https://doi.org/10.1021/acs.jctc.8b00286https://doi.org/10.1002/wcms.93https://doi.org/10.1002/jcc.20573
https://github.com/sanghaisubham/Tic-Tac-Toe-Game,A Common Tic Tac Toe Game Played Between the User and the System with the System Starting the game,
https://github.com/Cyberdog52/Project,UIE,
https://github.com/mingot/lung_cancer_ds_bowl,Data Science Bowl 2017 for lung cancer prediction with Keras,"https://github.com/mingot/lung_cancer_ds_bowl/tree/master/src/utilshttps://docs.google.com/spreadsheets/d/15wi07edzdVLqpnviPI4qhO5gOA_Ve6MQ7RCE92YGERE/edit#gid=0https://github.com/mingot/lung_cancer_ds_bowl/blob/master/src/jc_dl/README.mdhttps://drive.google.com/drive/folders/0BwtD1eiXdLQRVXo4aXFYVDVZNHMhttps://drive.google.com/drive/folders/0BwtD1eiXdLQRMlhvTzJsZjNkeWshttps://drive.google.com/drive/folders/0BwtD1eiXdLQRS1d3eVlwSVpCblUhttps://www.kaggle.com/gzuidhof/data-science-bowl-2017/full-preprocessing-tutorialhttps://www.kaggle.com/anokas/data-science-bowl-2017/exploratory-data-analysishttps://www.tensorflow.org/tutorials/deep_cnn/\n $ git clone https://github.com/mingot/lung_cancer_ds_bowl.git\n http://docs.python-guide.org/en/latest/dev/virtualenvs/virtualenvwrapper\n$ mkvirtualenv lung\n$(lung) pip install -r requirements.txt\nrequirements.txt!git commit~/lung_cancer_ds_bowl~/lung_cancer_ds_bowl/data!sudo pip install/mnt/hd2/preprocessed/np.load(file)[\'arr_0\'][type,slice,height,width]typeheightweight\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 README.md          <- The top-level README for developers using this project.\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 data\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 external       <- Data from third party sources.\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 interim        <- Intermediate data that has been transformed.\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 processed      <- The final, canonical data sets for modeling.\n\xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 raw            <- The original, immutable data dump.\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 docs               <- A default Sphinx project; see sphinx-doc.org for details\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 models             <- Trained and serialized models, model predictions, or model summaries\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 notebooks          <- Jupyter notebooks. Naming convention is a number (for ordering),\n\xe2\x94\x82                         the creator\'s initials, and a short `-` delimited description, e.g.\n\xe2\x94\x82                         `1.0-jqp-initial-data-exploration`.\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 references         <- Data dictionaries, manuals, and all other explanatory materials.\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 reports            <- Generated analysis as HTML, PDF, LaTeX, etc.\n\xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 figures        <- Generated graphics and figures to be used in reporting\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 requirements.txt   <- The requirements file for reproducing the analysis environment, e.g.\n\xe2\x94\x82                         generated with `pip freeze > requirements.txt`\n\xe2\x94\x82\n\xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 src                <- Source code for use in this project.\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 __init__.py    <- Makes src a Python module\n\xe2\x94\x82   \xe2\x94\x82\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 data           <- Scripts to download or generate data\n\xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 make_dataset.py\n\xe2\x94\x82   \xe2\x94\x82\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 features       <- Scripts to turn raw data into features for modeling\n\xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 build_features.py\n\xe2\x94\x82   \xe2\x94\x82\n\xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 models         <- Scripts to train models and then use trained models to make\n\xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x82                 predictions\n\xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x9c\xe2\x94\x80\xe2\x94\x80 predict_model.py\n\xe2\x94\x82   \xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 train_model.py\n\xe2\x94\x82   \xe2\x94\x82\n\xe2\x94\x82   \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 visualization  <- Scripts to create exploratory and results oriented visualizations\n\xe2\x94\x82       \xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 visualize.py\n\xe2\x94\x82\n\xe2\x94\x94\xe2\x94\x80\xe2\x94\x80 tox.ini            <- tox file with settings for running tox; see tox.testrun.org\nhttps://itk.org/SimpleITKDoxygen/html/PyDownloadPage.htmleasy_install\n>>> import SimpleITK as sitk\n""Fatal Python error: PyThreadState_Get: no current thread""\n_SimpleITK.so\n$ otool -L ~/virtualenvs/lung/lib/python2.7/site-packages/SimpleITK/_SimpleITK.so \n/Users/mingot/virtualenvs/lung/lib/python2.7/site-packages/SimpleITK/_SimpleITK.so:\n\t/System/Library/Frameworks/Python.framework/Versions/2.7/Python (compatibility version 2.7.0, current version 2.7.1)\n\t/System/Library/Frameworks/CoreFoundation.framework/Versions/A/CoreFoundation (compatibility version 150.0.0, current version 635.19.0)\n\t/usr/lib/libSystem.B.dylib (compatibility version 1.0.0, current version 159.1.0)\n\t/usr/lib/libstdc++.6.dylib (compatibility version 7.0.0, current version 52.0.0)\n$ sudo install_name_tool -change /System/Library/Frameworks/Python.framework/Versions/2.7/Python ~/virtualenvs/lung/.Python ~/virtualenvs/lung/lib/python2.7/site-packages/SimpleITK/_SimpleITK.so\n"
https://github.com/NYC-OPCCR/2014-07-15,DREAM about solving AML,
https://github.com/rodgzilla/fractal_GAN,A deep learning project where the goal is to train a generator to produce plausible fractal images.,
https://github.com/akalathil/Eng100D_Project,This project is our Eng100D project for onestep,"\n  [\n    ""disease"", \n    ""injury"", \n    ""mental_health"", \n    ""nutrition""\n    ...\n  ]\n  \n  [\n    {\n      ""type"": ""disease"",\n      ""affliction"": ""ARI/Lower respiratory tract Infection"",\n      ""name"": ""ARI/Lower respiratory tract Infection"",\n      ""date"": 1497093051529,\n      ""views"": 0,\n      ""description"": ""ARI/Lower respiratory tract Infection"",\n      ""source"": ""OpenNepal"",\n      ""uploader"": ""Original""\n    },\n    {\n      ""type"": ""disease"",\n      ""affliction"": ""Asthama"",\n      ""name"": ""Asthama"",\n      ""date"": 1497093051529,\n      ""views"": 0,\n      ""description"": ""Asthama"",\n      ""source"": ""Original""\n    },...\n  ]\n\n  [\n    ""ARI/Lower respiratory tract Infection"",\n    ""Asthama"",\n    ""Bronchitis"",\n    ""Confirmed Meningitis"",\n    ""HIV/AIDS"",\n    ""Leprosy"",\n    ""Pneumonia"",\n    ...\n  ]\n  \nNOTE: Replace ""/"" with %2F\n\n{\n    ""Data"": {\n      ""cols"": [\n        ""Name"",\n        ""Year"",\n        ""Value"",\n        ""Latitude"",\n        ""Longtitude""\n      ],\n      ""rows"": ""[ {\\""0\\"":\\""Taplejung\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.6257485,\\""Longitude\\"":87.7763333},                \n                {\\""0\\"":\\""Panchthar\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.2036401,\\""Longitude\\"":87.8156715},\n               ...]""\n    },\n    ""info"": {\n    ""name"": ""HIV/AIDS"",\n    ""date"": 1497093051529,\n    ""views"": 0,\n    ""description"": ""HIV/AIDS"",\n    ""source"": ""OpenNepal"",\n    ""uploader"": ""Uploader""\n    }\n}\n\n{\n    ""name"": ""HIV/AIDS"",\n    ""date"": 1497503262232,\n    ""views"": 0,\n    ""description"": ""HIV/AIDS"",\n    ""source"": ""OpenNepal"",\n    ""uploader"": ""Original""\n}\n\n{\n  ""cols"": [\n    ""Name"",\n    ""Year"",\n    ""Value"",\n    ""Latitude"",\n    ""Longtitude""\n  ],\n  ""rows"": ""[\n            {\\""0\\"":\\""Taplejung\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.6257485,\\""Longitude\\"":87.7763333},\n            {\\""0\\"":\\""Panchthar\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.2036401,\\""Longitude\\"":87.8156715}\n            ...]""\n}\n\n  [\n    ""Name"",\n    ""Year"",\n    ""Value"",\n    ""Latitude"",\n    ""Longtitude""\n  ]\n  \n  ""[\n    {\\""0\\"":\\""Taplejung\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.6257485,\\""Longitude\\"":87.7763333},\n    {\\""0\\"":\\""Panchthar\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":0,\\""Latitude\\"":27.2036401,\\""Longitude\\"":87.8156715},\n    {\\""0\\"":\\""Ilam\\"",\\""1\\"":\\""2013\\\\/14\\"",\\""2\\"":6,\\""Latitude\\"":26.9111769,\\""Longitude\\"":87.9236747},\n    ...\n  ]""\n\n[\n  ""COLUMN_1_NAME"",\n  ""COLUMN_2_NAME"",\n  ""COLUMN_3_NAME"",\n  ...\n]\n\n{\t\t\t\n  ""0"": ""NAME""\n  ""1"": ""YEAR""\n  ""2"": ""VALUE""\n  ""index"": ""INDEX_IN_ROW_ARRAY""\n}\n\nNOTE date is calculated with \nvar d=new Date();\nvar n=d.getTime();\n\n{\n  ""name"":""NAME"",\n  ""date"":""DATE"",\n  ""views"":""NUMBER_OF_VIEWS"",\n  ""description"":""SOME_DESCRIPTION"",\n  ""source"": ""SOME_SOURCE"",\n  ""uploader"":""SOME_UPLOADER""\n}\n\n{\n  ""type"": ""NEW_TYPE""\n}\n\n{\n  ""0"":""NAME_OF_DISTRICT"",\n  ""1"":""YEAR_OF_DATASET"",\n  ""2"":""VALUE"",\n  ""Latitude"":""LATITUDE_OF_DISTRICT"",\n  ""Longitude"":""LONGITUDE_OF_DISTRICT""\n}\n\n{\n  info:{\n    ""name"":""X"",\n    ""date"":Y,\n    ""views"":Z,\n    ""description"":""new description"",\n    ""source"":""source"",\n    ""uploader"":""SOME_UPLOADER""\n  },\n  Data:{\n    cols:[col1,col2,col3...],\n    rows:[\n      {\n        ""0"":Name,\n        ""1"":Year,\n        ""2"":Value,\n        ""Latitude"":Lat,\n        ""Longitude"":Long\n      },\n      {\n        ""0"":Name,\n        ""1"":Year,\n        ""2"":Value,\n        ""Latitude"":Lat,\n        ""Longitude"":Long\n      },\n      ...\n    ]\n  }\n}\n\n{\n    ""name"":""NAME_OF_AFFLICTION"",\n    ""description"": ""DESCRIPTION_OF_AFFLICTION""\n}\n\n{}\n"
https://github.com/beckernick/wikipedia_pageviews,The Election's Effect on Candidate's Wikipedia Page Views,
https://github.com/darshan-b/Machine-Learning-Regression,"Concepts implemented from scratch include: Gradient Descent, Lasso Regression and Ridge Regression",
https://github.com/UCRclyman/P177_Homework04,Homework 04,
https://github.com/parantapag/IBD4Health2017,Lecture materials for IBD4Health 2017 summer school,
https://github.com/Clique-CS109/project,The main repository for Team Clique CS109 project,README.mdFinalProject_ProcessBook_General.ipynbData_Exploration.ipynbdataBase_Model.ipynbBookSim.ipynbuserkNN.ipynbknn_filehttp://clique-cs109.github.iohttps://youtu.be/Zjm2z99ru_E
https://github.com/mwaskom/nipype_concepts,Tutorial notebooks for Nipype,http://ipython.org/http://nipy.sourceforge.net/nipype/http://nbviewer.ipython.org/urls/raw.github.com/mwaskom/nipype_concepts/master/interfaces.ipynbhttp://nbviewer.ipython.org/urls/raw.github.com/mwaskom/nipype_concepts/master/workflows.ipynbhttp://nbviewer.ipython.org/urls/raw.github.com/mwaskom/nipype_concepts/master/iteration.ipynbhttp://ipython.org/http://nipy.sourceforge.net/nipype/http://fsl.fmrib.ox.ac.uk/fsl/fslwiki/http://www.fil.ion.ucl.ac.uk/spm/
https://github.com/toshikurauchi/eyeswipe2-analysis,Results and analysis from eyeswipe2 experiment,
https://github.com/miroli/ML-training,Machine learning training with Jupyter,
https://github.com/antingithub/JupyterWorkFlow,Jupyter Work Flow Example,
https://github.com/AlexandreCaron/12_steps_to_NS,CFD Python: 12 steps to Navier-Stokes,
https://github.com/0xLiso/Introduccion_ML,Una pequeña introduccion al Machine Learning,
https://github.com/ashu2012/udacitycCarND,https://classroom.udacity.com/nanodegrees/nd013,
https://github.com/jenyquist/FLASH,An Ipython notebook implementation of A Computer Program for Flow-Log Analysis of Single Holes (FLASH),
https://github.com/PacktPublishing/Apache-Spark-2-for-Beginners,"Apache Spark 2 for Beginners, published by Packt","https://www.packtpub.com/big-data-and-business-intelligence/apache-spark-2-beginners?utm_source=github&utm_medium=repository&utm_campaign=9781785885006\r\nPython 3.5.0 (v3.5.0:374f501f4567, Sep 12 2015, 11:00:19)\r\n[GCC 4.2.1 (Apple Inc. build 5666) (dot 3)] on darwin\r\nhttps://www.packtpub.com/application-development/scala-design-patterns?utm_source=github&utm_medium=repository&utm_campaign=9781785882500https://www.packtpub.com/big-data-and-business-intelligence/machine-learning-spark?utm_source=github&utm_medium=repository&utm_campaign=9781783288519https://www.packtpub.com/web-development/quickstart-apache-axis2?utm_source=github&utm_medium=repository&utm_campaign=9781847192868https://docs.google.com/forms/d/e/1FAIpQLSe5qwunkGf6PUvzPirPDtuy1Du5Rlzew23UBp2S-P3wB-GcwQ/viewform"
https://github.com/justinmklam/python-resources,Python resources so I don't forget everything after not using it for 6 months.,
https://github.com/akshat7/Kaggle-Digit-Recognizer,Kaggle submission of the Digit Recognizer challenge using multiple ML Algorithms and their result comparisons.,
https://github.com/BibMartin/crossfolium,A plugin to add crossfilters in folium,https://square.github.io/crossfilterhttps://github.com/python-visualization/foliumhttp://nbviewer.jupyter.org/github/bibmartin/crossfolium/tree/master/examples/
https://github.com/birlrobotics/bnpy,bnpy trains nonparameteric markov switching process in python through a simple and useful api.,"#abouthttps://bnpy.readthedocs.io/en/latest/#example-gallery#quick-start#installation#team#academic-references#nips-2015-hdp-hmm-paper#aistats-2015-hdp-topic-model-paper#nips-2013-dp-mixtures-paperFiniteMixtureModelDPMixtureModelFiniteTopicModelHDPTopicModelFiniteHMMHDPHMMMultGaussDiagGaussZeroMeanGaussAutoRegGaussEMVBmoVBsoVBhttps://bnpy.readthedocs.io/en/latest/examples/https://github.com/bnpy/bnpy/tree/master/examples\r\n$ python -m bnpy.Run /path/to/my_dataset.csv FiniteMixtureModel Gauss EM --K 8 --output_path /tmp/my_dataset/results/\r\n\r\nimport bnpy\r\nbnpy.run(\'/path/to/dataset.csv\',\r\n         \'FiniteMixtureModel\', \'Gauss\', \'EM\',\r\n         K=8, output_path=\'/tmp/my_dataset/results/\')\r\n\r\n\r\npython -m bnpy.Run /path/to/dataset.csv DPMixtureModel Gauss VB --K 8\r\n\r\npython -m bnpy.Run /path/to/dataset.csv DPMixtureModel Gauss memoVB --K 8 --nBatch 10 --moves birth,merge\r\n\r\n# print help message for required arguments\r\npython -m bnpy.Run --help \r\n\r\n# print help message for specific keyword options for Gaussian mixture models\r\npython -m bnpy.Run /path/to/dataset.csv FiniteMixtureModel Gauss EM --kwhelp\r\nhttps://bnpy.readthedocs.io/en/latest/installation.htmlhttp://www.michaelchughes.comhttp://cs.brown.edu/people/sudderth/http://michaelchughes.com/papers/HughesStephensonSudderth_NIPS_2015.pdfhttp://michaelchughes.com/papers/HughesStephensonSudderth_NIPS_2015_supplement.pdfhttp://bitbucket.org/michaelchughes/x-hdphmm-nips2015/http://michaelchughes.com/papers/HughesKimSudderth_AISTATS_2015.pdfhttp://michaelchughes.com/papers/HughesKimSudderth_AISTATS_2015_supplement.pdfhttp://cs.brown.edu/people/mhughes/papers/HughesKimSudderth-AISTATS2015-MemoizedHDP-bibtex.txthttp://michaelchughes.com/papers/HughesSudderth_NIPS_2013.pdfhttp://michaelchughes.com/papers/HughesSudderth_NIPS_2013_supplement.pdfhttp://cs.brown.edu/people/mhughes/papers/HughesSudderth-NIPS2013-MemoizedDP-bibtex.txthttp://michaelchughes.com/papers/HughesSudderth_NIPSProbabilisticProgrammingWorkshop_2014.pdf"
https://github.com/niudd/dps,dps = Deep Player Score (Not Damage Per Second!),
https://github.com/tgvaughan/bacter,Bacterial phylogenetics in BEAST 2.,https://github.com/tgvaughan/bacter/actions?query=workflow%3A%22Unit%2Fintegration+tests%22http://www.beast2.org/examples/lib/src/test/templatesversion.xmlbuild.xml.gitignore.travis.ymlDockerfileCOPYINGREADME.md/disthttp://www.allanwilsoncentre.ac.nzhttp://www.royalsociety.org.nz/programmes/funds/marsden/http://auckland.ac.nzhttp://www.massey.ac.nz
https://github.com/jpdeleon/ircs,Basic data reduction of near infrared images with polarimetry specific for IRCS--the infrared camera and spectrograph instrument in the Subaru telescope,ircs_polshell\nconda create -n ircs_pol python-2.7 matplotlib numpy\nsource activate ircs_polircsshell\ngit clone git@github.com:jpdeleon/ircs.gitcdshell\ncd /ircs\npython setup.py installshell\n$ ircs-imaging -hshell\n$ ircs-polarimetry -h
https://github.com/wstrinz/infopipes,"Use existing services to feed, tag, organize and read news (wip)",auto_tagger.rb.ipynb
https://github.com/mat-esp-2016/integracao-numerica-oceano_saq,integracao-numerica-oceano_saq created by GitHub Classroom,http://www.leouieda.com/matematica-especial/http://www.uerj.br/http://www.leouieda.com/alunos.txthttp://jupyter.org/http://127.0.0.1:8888$ jupyter notebooktarefa-integracao.ipynbgit addgit commitgit pushgit pull origin master
https://github.com/Obeyed/udacity,Exercises from Udacity courses,
https://github.com/LuisM78/python_machine_scripts,a place to store my python machine learning scripts,
https://github.com/pmorissette/klink,A Simple and Clean Sphinx Docs Theme,our docs <http://pmorissette.github.io/klink/>
https://github.com/batra-mlp-lab/VT-F15-ECE6504-HW0,ECE6504 Homework 0,https://filebox.ece.vt.edu/~f15ece6504/https://store.continuum.io/cshop/anaconda/http://docs.continuum.io/anaconda/pkg-docshttp://docs.continuum.io/anaconda/installhttp://docs.continuum.io/anaconda/faqhttp://www.numpy.org/http://cs231n.github.io/python-numpy-tutorial/http://sebastianraschka.com/Articles/2014_matlab_vs_numpy.htmlhttp://ipython.org/notebook.htmlsh\nipython notebook\n.ipynbhttp://www.cs.toronto.edu/~kriz/cifar.htmlsvm.ipynbsoftmax.ipynbhttp://cs231n.github.io/assignment1/https://github.com/batra-mlp-lab/VT-F15-ECE6504-HW0/archive/1.0.zipf15ece6504/datash\n./get_datasets.sh\nf15ece6504/data/cifar-10-batches-pyhttps://github.com/HIPS/Spearminthttps://github.com/HIPS/Spearmint/tree/master/examples/simpleSpearmint/examplescollectSubmission.shhttp://cs231n.github.io/linear-classify/http://cs231n.stanford.edu
https://github.com/camillescott/avida-modularity,Study on the evolution of genetic modularity in the absence of recombination,
https://github.com/mat-esp/minimos-quadrados,Método dos mínimos quadrados,"http://www.leouieda.com/matematica-especial/http://www.uerj.br/http://www.leouieda.com/alunos.txtespacamento = (maximo - minimo)/(N - 1)indices = range(0, N, 1)dado = dados[i + 1]espacamento=(maximo-minimo)/ (N-1)indices=range (0,N,1)dado= dados [i+ 1]for i in range(0, N):A[k][N - 1]for i in range(0, 39):A[k][47]temperaturamedia_por_horalinhasomatorioavarmehlistahttp://github.com/https://guides.github.com/features/issues/https://github.com/leouieda/matematica-especial/https://github.com/mat-esp-uerj/integracao-sociedade-42http://creativecommons.org/licenses/by/4.0/https://i.creativecommons.org/l/by/4.0/88x31.png"
https://github.com/vyachegrinko/Python_for_Data_Science,training module,"http://www.python.org/http://ipython.org/notebook.htmlhttp://ipython.org/install.htmlhttps://www.python.org/downloads/Python_for_Data_Science_clean.ipynbPython_for_Data_Science_all.ipynbPython_for_Data_Science_all.html1_Introduction.ipynb2_Data_Science_Basic_Concepts.ipynb3_Python_Basic_Concepts.ipynb4_Python_Simple_Decision_Tree.ipynb5_Next_Steps.ipynbsimple_ml.pysimple_decision_tree.pyhttps://archive.ics.uci.edu/ml/datasets/Mushroomagaricus-lepiota.dataagaricus-lepiota.attributesallcleanSimpleDecisionTree.pysimple_decision_tree.pydefaultdictCounterclassification_accuracy()str.format()http://seattle.pydata.org/schedule/presentation/8/http://seattle.pydata.org/https://twitter.com/ncoghlan_devfrom __future__ import print_function, divisionsimple_ml.pySimpleDecisionTree.pyprint_functiondivisionxrange()range()dict.iteritems()dict.items()https://en.wikipedia.org/wiki/Evaluation_strategy#Call_by_referencehttps://en.wikipedia.org/wiki/Evaluation_strategy#Call_by_sharingisinstance()type()delimiter\'|\'"
https://github.com/dangall/Deep-Learning-course,Contains notebook exercises for a Deep Learning course from Udacity,
https://github.com/JuliaX/cajun-talks,Talk materials for the Cambridge Area Julia User Network,
https://github.com/akshaykumarpal/Stock-Market-Movement-Prediction-using-News-Feed-Python-and-R,This project is about Stock Market Movement Prediction using News-Feed in Python and R (Deep Learning and Sentiment Analysis),
https://github.com/jimpala/msci-hep,Code for HEP data science work at UCL.,
https://github.com/danielfrg/coursera-intro-ds,Coursera intro to Data science - Spring 2013,
https://github.com/CedricVallee/pythonKNearestNeighbors,"This repository contains code for the class IEOR265 ""Learning and Optimization"".",
https://github.com/PythonWorkshop/scalable-sklearn,Demonstrations of scalable sklearn with dask for out-of-core computation.,http://dask.pydata.org/en/latest/
https://github.com/abhishekanand/DS4UX,Data Science for User Experience Researchers,http://blogs.uw.edu/hcde/2016/02/12/new-ms-course-data-science-for-user-experience-researchers/
https://github.com/datakop/rabbitmq-notebook-examples,RabbitMQ example inside iPython Notebook.,https://www.rabbitmq.com/getstarted.htmlsh\nvirtualenv .mqEnv\n. ./.mqEnv/bin/activate\npip install -r requirements.txt --upgrade\nsh\ndocker pull rabbitmq:3-management\ndocker run -d  --hostname local_rabbitmq --name local_rabbitmq -p 15672:15672 -p 15674:15674 -p 5672:5672 rabbitmq:3-management\nsh\n. ./.mqEnv/bin/activate\n./.mqEnv/bin/ipython notebook notebooks # it will automatically open browser with notebooks.\n http://DOCKER_IP:15672/docker-machine ip defaulthttps://www.rabbitmq.com/tutorials/tutorial-six-python.htmlhttps://www.docker.com/whatisdockerhttps://www.rabbitmq.com/features.htmlhttp://ipython.org/notebook.html
https://github.com/anne4180/my_first_python_rep,my first python repository,
https://github.com/yanyanmountainview/student_intervention,"Based on students' performance data,  developed a model that predicted the likelihood that a given student will pass, quantifying whether an intervention is necessary.",http://www.numpy.org/http://pandas.pydata.orghttp://scikit-learn.org/stable/http://ipython.org/notebook.htmlhttps://www.continuum.io/downloadsstudent_intervention.ipynbstudent_intervention/ipython notebook student_intervention.ipynbjupyter notebook student_intervention.ipynbstudent-data.csvschoolsexageaddressfamsizePstatusMeduFeduMjobFjobreasonguardiantraveltimestudytimefailuresschoolsupfamsuppaidactivitiesnurseryhigherinternetromanticfamrelfreetimegooutDalcWalchealthabsencespassed
https://github.com/pszjmb1/fun_with_metropolis_algorithm,Developing intuition behind MCMC sampling,http://twiecki.github.io/blog/2015/11/10/mcmc-sampling/
